市区町丁,総合計,凶悪犯計,凶悪犯強盗,凶悪犯その他,粗暴犯計,粗暴犯凶器準備集合,粗暴犯暴行,粗暴犯傷害,粗暴犯脅迫,粗暴犯恐喝,侵入窃盗計,侵入窃盗金庫破り,侵入窃盗学校荒し,侵入窃盗事務所荒し,侵入窃盗出店荒し,侵入窃盗空き巣,侵入窃盗忍込み,侵入窃盗居空き,侵入窃盗その他,非侵入窃盗計,非侵入窃盗自動車盗,非侵入窃盗オートバイ盗,非侵入窃盗自転車盗,非侵入窃盗車上ねらい,非侵入窃盗自販機ねらい,非侵入窃盗工事場ねらい,非侵入窃盗すり,非侵入窃盗ひったくり,非侵入窃盗置引き,非侵入窃盗万引き,非侵入窃盗その他,その他計,その他詐欺,その他占有離脱物横領,その他その他知能犯,その他賭博,その他その他刑法犯,latitude,longitude
世田谷区桜丘４丁目,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,1,0,0,0,0,0,0,1,3,0,0,0,0,3,35.6401779,139.6224171
世田谷区桜丘５丁目,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,1,0,0,0,0,0,0,5,5,2,0,0,0,3,35.64571,139.6202767
世田谷区代沢１丁目,7,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.6574466,139.6774238
世田谷区代沢２丁目,21,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,1,7,0,2,0,0,5,35.6585276,139.6720527
世田谷区代沢３丁目,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,35.655726,139.6715833
世田谷区代沢４丁目,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,1,0,0,0,0,0,0,1,6,1,1,0,0,4,35.6526258,139.668594
世田谷区代沢５丁目,35,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,25,1,0,6,0,0,0,0,0,0,14,4,8,2,2,0,0,4,35.657172,139.6666279
世田谷区羽根木１丁目,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,0,2,6,3,0,0,0,3,35.6652308,139.6589582
世田谷区羽根木２丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,2,5,5,0,0,0,0,35.6659924,139.6561593
世田谷区大原１丁目,25,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,11,2,0,0,0,0,0,0,1,9,0,2,0,0,7,35.668786,139.6638653
世田谷区大原２丁目,24,1,1,0,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,2,2,8,2,4,0,0,2,35.6697437,139.6591204
世田谷区北沢１丁目,25,0,0,0,6,0,3,1,2,0,0,0,0,0,0,0,0,0,0,12,0,0,10,0,0,0,0,0,0,1,1,7,4,0,0,0,3,35.6628076,139.6729405
世田谷区北沢２丁目,173,1,0,1,12,0,7,5,0,0,12,0,0,0,11,1,0,0,0,111,0,0,53,0,0,0,1,0,4,39,14,37,6,5,1,0,25,35.661998,139.6683083
世田谷区北沢３丁目,14,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,4,1,1,0,0,0,0,35.665148,139.6691009
世田谷区北沢４丁目,15,1,0,1,2,0,2,0,0,0,2,0,0,0,1,0,1,0,0,5,0,0,3,0,0,0,0,0,0,0,2,5,1,0,0,0,4,35.6671343,139.6694577
世田谷区北沢５丁目,27,0,0,0,3,0,2,1,0,0,1,0,0,0,0,1,0,0,0,15,0,0,6,0,0,0,0,0,0,1,8,8,3,1,0,0,4,35.6704704,139.6695837
世田谷区松原１丁目,42,0,0,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,29,0,2,16,0,1,0,0,0,0,1,9,9,5,0,0,0,4,35.6681029,139.6534181
世田谷区松原２丁目,53,1,1,0,8,0,4,4,0,0,1,0,0,0,0,0,0,0,1,29,0,0,10,1,0,0,0,0,1,5,12,14,5,3,0,0,6,35.6666473,139.6486799
世田谷区松原３丁目,23,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,4,3,9,5,1,1,0,2,35.665452,139.6446177
世田谷区松原４丁目,10,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,4,2,0,0,0,2,35.6617681,139.6451126
世田谷区松原５丁目,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11,0,0,3,1,0,0,0,0,0,1,6,6,4,0,0,0,2,35.6626943,139.6523935
世田谷区松原６丁目,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,14,0,1,9,0,0,0,0,0,1,0,3,4,2,0,2,0,0,35.6586006,139.6516518
世田谷区赤堤１丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,3,3,0,0,0,0,35.6551921,139.6415828
世田谷区赤堤２丁目,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,2,0,0,0,0,0,0,0,3,6,2,0,0,0,4,35.6580568,139.646042
世田谷区赤堤３丁目,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,2,0,0,0,0,0,0,2,2,1,0,1,0,0,35.6583314,139.6388349
世田谷区赤堤４丁目,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,1,2,6,0,1,0,0,5,35.6629307,139.640581
世田谷区赤堤５丁目,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11,0,0,7,0,0,0,0,0,0,0,4,5,2,1,0,0,2,35.6634287,139.6375635
世田谷区桜上水１丁目,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,35.6581309,139.6317579
世田谷区桜上水２丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,35.6597785,139.628208
世田谷区桜上水３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35.6606905,139.6335429
世田谷区桜上水４丁目,11,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,1,1,2,0,1,0,0,1,35.6652744,139.6336153
世田谷区桜上水５丁目,26,0,0,0,3,0,1,1,1,0,1,0,0,0,0,1,0,0,0,18,0,0,11,0,0,0,0,0,0,3,4,4,2,0,0,0,2,35.6658257,139.6297771
世田谷区上北沢１丁目,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,4,0,0,0,0,0,0,0,4,6,1,1,0,0,4,35.6622999,139.6258986
世田谷区上北沢２丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,35.6661962,139.6200246
世田谷区上北沢３丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,1,0,0,0,0,0,1,1,3,0,1,0,0,2,35.6671223,139.6247023
世田谷区上北沢４丁目,37,0,0,0,1,0,0,1,0,0,3,0,0,0,3,0,0,0,0,31,0,0,24,0,0,0,0,0,0,2,5,2,0,1,0,0,1,35.6696652,139.6209687
世田谷区上北沢５丁目,20,0,0,0,3,0,1,1,1,0,1,0,0,0,0,1,0,0,0,10,0,0,4,0,0,1,0,0,0,3,2,6,0,2,0,0,4,35.6736533,139.6166282
世田谷区下馬１丁目,18,1,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,5,4,1,0,0,0,3,35.639731,139.6831879
世田谷区下馬２丁目,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,8,0,0,0,0,0,0,0,0,8,2,1,0,0,5,35.6410628,139.6762383
世田谷区下馬３丁目,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,7,0,0,5,0,0,0,0,0,0,0,2,2,2,0,0,0,0,35.6352491,139.6743084
世田谷区下馬４丁目,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35.6358475,139.678722
世田谷区下馬５丁目,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,4,1,0,0,0,3,35.6362813,139.6830967
世田谷区下馬６丁目,13,0,0,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,7,0,0,3,0,0,0,0,0,0,0,4,3,1,0,0,0,2,35.6297119,139.6795575
世田谷区野沢１丁目,20,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,0,0,0,0,0,0,0,1,2,1,0,0,0,1,35.636144,139.671189
世田谷区野沢２丁目,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,1,0,1,4,0,2,0,0,2,35.6339826,139.6682788
世田谷区野沢３丁目,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,3,0,2,1,0,0,0,1,35.6306057,139.6747416
世田谷区野沢４丁目,12,0,0,0,1,0,1,0,0,0,3,0,0,0,0,3,0,0,0,8,0,0,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,35.6324642,139.6672381
世田谷区上馬１丁目,27,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,20,0,0,13,1,0,0,0,0,0,2,4,4,1,1,0,0,2,35.6372024,139.6681541
世田谷区上馬２丁目,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,1,0,0,0,0,0,0,4,6,1,2,0,0,3,35.6377342,139.6646163
世田谷区上馬３丁目,23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,1,0,0,0,0,0,1,4,7,3,2,0,0,2,35.633527,139.6634643
世田谷区上馬４丁目,32,2,1,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,11,2,0,0,0,0,0,0,4,10,1,1,0,0,8,35.6366334,139.6611643
世田谷区上馬５丁目,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0,9,0,0,5,1,0,0,0,0,0,1,2,5,2,2,0,0,1,35.6399501,139.6578893
世田谷区駒沢１丁目,18,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,0,1,0,0,0,0,3,1,3,0,0,0,0,3,35.630561,139.6595617
世田谷区駒沢２丁目,22,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,14,0,1,10,2,0,0,0,0,0,1,0,6,1,3,0,0,2,35.6347401,139.658352
世田谷区駒沢３丁目,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35.632086,139.6531418
世田谷区駒沢４丁目,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9,0,0,0,0,0,0,4,1,3,1,0,0,0,2,35.6283918,139.6544413
世田谷区駒沢５丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,1,3,1,0,1,0,1,35.6246081,139.6575339
世田谷区東玉川１丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,6,4,0,0,0,2,35.5964907,139.6783566
世田谷区東玉川２丁目,13,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,3,0,1,0,0,0,0,1,1,5,1,0,0,0,4,35.5958031,139.6746746
世田谷区奥沢１丁目,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,3,0,0,0,0,0,0,0,2,2,1,0,0,0,1,35.6019512,139.6784163
世田谷区奥沢２丁目,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,2,0,0,0,0,0,0,1,8,3,1,0,0,4,35.6061329,139.6751118
世田谷区奥沢３丁目,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11,0,0,6,0,0,0,0,0,0,1,4,5,1,0,0,0,4,35.6018661,139.673721
世田谷区奥沢４丁目,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,35.6016295,139.6697259
世田谷区奥沢５丁目,22,0,0,0,2,0,2,0,0,0,3,0,0,0,2,1,0,0,0,13,0,0,10,0,0,0,0,0,0,0,3,4,1,0,0,0,3,35.6044548,139.6688247
世田谷区奥沢６丁目,7,0,0,0,1,0,1,0,0,0,4,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,35.6038409,139.6635354
世田谷区奥沢７丁目,12,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,6,3,1,0,0,2,35.607788,139.6617785
世田谷区奥沢８丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,35.6037057,139.659107
世田谷区玉川田園調布１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,35.600068,139.6641549
世田谷区玉川田園調布２丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,3,35.6016099,139.6660835
世田谷区玉堤１丁目,11,0,0,0,1,0,0,1,0,0,4,0,0,0,1,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,2,35.5949972,139.65168
世田谷区玉堤２丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.5982687,139.6472061
世田谷区等々力１丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,0,0,0,0,0,1,0,2,2,0,0,0,0,35.6025684,139.6489656
世田谷区等々力２丁目,16,1,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,10,0,0,2,0,0,0,0,0,0,2,6,3,0,0,0,0,3,35.6065875,139.6495087
世田谷区等々力３丁目,19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,1,0,0,0,0,4,3,4,2,0,0,0,2,35.6107722,139.6493237
世田谷区等々力４丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,1,35.6096427,139.6523626
世田谷区等々力５丁目,7,0,0,0,2,0,1,1,0,0,2,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,35.6087868,139.6562384
世田谷区等々力６丁目,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,35.6117502,139.6586511
世田谷区等々力７丁目,17,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,1,0,0,0,0,0,1,4,3,1,0,0,0,2,35.6143168,139.6566313
世田谷区等々力８丁目,8,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,2,0,0,0,2,35.6149098,139.6513367
世田谷区尾山台１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5993592,139.6564543
世田谷区尾山台２丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,35.6011639,139.6535146
世田谷区尾山台３丁目,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16,0,0,13,0,0,0,0,0,0,1,2,3,1,0,0,0,2,35.6042912,139.6553265
世田谷区上野毛１丁目,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,1,0,0,1,3,3,2,0,0,0,1,35.6111571,139.6398287
世田谷区上野毛２丁目,9,0,0,0,1,0,1,0,0,0,3,0,0,0,2,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,1,35.6082569,139.6369211
世田谷区上野毛３丁目,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.6120185,139.6364424
世田谷区上野毛４丁目,9,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,3,35.6177859,139.6384621
世田谷区野毛１丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,35.6023448,139.6444809
世田谷区野毛２丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,1,35.6024888,139.6401948
世田谷区野毛３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,35.6056444,139.6367683
世田谷区中町１丁目,7,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,35.6083463,139.6438962
世田谷区中町２丁目,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,5,3,3,1,0,0,0,2,35.6115802,139.6439069
世田谷区中町３丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,2,2,0,0,0,0,35.6152631,139.6443039
世田谷区中町４丁目,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,1,35.6176703,139.6435623
世田谷区中町５丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,0,0,35.6210183,139.6418779
世田谷区上用賀１丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,3,2,0,0,0,1,35.6336185,139.6352729
世田谷区上用賀２丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,35.6371609,139.6335804
世田谷区上用賀３丁目,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6321601,139.6310082
世田谷区上用賀４丁目,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,35.6363587,139.6291977
世田谷区上用賀５丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,35.6298296,139.6275777
世田谷区上用賀６丁目,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,1,2,2,0,0,0,0,35.6356099,139.624988
世田谷区玉川１丁目,17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,5,1,4,1,0,0,0,3,35.6093908,139.6305495
世田谷区玉川２丁目,59,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,55,0,0,14,0,0,0,2,0,0,21,18,0,0,0,0,0,0,35.6141979,139.6286599
世田谷区玉川３丁目,80,0,0,0,3,0,2,1,0,0,1,0,0,0,0,0,0,0,1,68,0,0,26,0,0,0,0,0,0,32,10,8,2,1,0,0,5,35.6141434,139.6247439
世田谷区玉川４丁目,16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,4,0,0,0,0,0,0,1,1,8,4,0,0,0,4,35.6178862,139.6240371
世田谷区玉川台１丁目,7,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,35.6231713,139.6339828
世田谷区玉川台２丁目,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,1,3,3,2,0,0,0,1,35.6242527,139.6299139
世田谷区瀬田１丁目,7,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,1,35.6146493,139.633103
世田谷区瀬田２丁目,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,2,0,0,0,0,0,0,2,4,1,0,0,0,3,35.6186984,139.6321307
世田谷区瀬田３丁目,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,35.6207392,139.635065
世田谷区瀬田４丁目,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,6,5,3,0,0,0,2,35.6201603,139.6265531
世田谷区瀬田５丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,1,35.6248022,139.6251033
世田谷区用賀１丁目,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,2,1,0,1,0,0,0,35.6233174,139.6398246
世田谷区用賀２丁目,31,0,0,0,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,11,2,0,0,1,0,0,2,4,6,3,1,0,0,2,35.6271873,139.6381777
世田谷区用賀３丁目,17,0,0,0,3,0,1,2,0,0,1,0,0,0,0,1,0,0,0,10,0,0,6,0,0,0,0,0,0,0,4,3,0,1,0,0,2,35.6303398,139.6371692
世田谷区用賀４丁目,62,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,49,0,1,29,1,0,0,0,0,0,7,11,11,6,2,0,0,3,35.6282212,139.6325853
世田谷区深沢１丁目,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,1,0,0,0,0,0,0,6,2,3,2,0,0,0,1,35.6169137,139.6624437
世田谷区深沢２丁目,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,2,2,3,1,1,0,0,1,35.6211153,139.6628863
世田谷区深沢３丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,35.6173193,139.6573247
世田谷区深沢４丁目,20,0,0,0,3,0,2,1,0,0,2,0,0,0,0,2,0,0,0,7,0,1,3,0,0,0,0,0,0,0,3,8,1,0,1,0,6,35.6203489,139.6569546
世田谷区深沢５丁目,16,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,2,3,0,1,0,0,2,35.6187365,139.6495798
世田谷区深沢６丁目,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,35.623385,139.6523291
世田谷区深沢７丁目,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,0,0,8,0,0,0,0,0,1,0,1,2,0,0,0,0,2,35.6125463,139.6548688
世田谷区深沢８丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,35.6269822,139.6438166
世田谷区新町１丁目,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,2,35.6276212,139.6498561
世田谷区新町２丁目,25,0,0,0,3,0,2,1,0,0,2,0,0,0,0,2,0,0,0,16,0,1,2,0,0,0,0,0,0,11,2,4,2,0,0,0,2,35.6297729,139.6489039
世田谷区新町３丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,3,1,0,0,0,2,35.6329297,139.647996
世田谷区桜新町１丁目,18,0,0,0,2,0,1,1,0,0,2,0,0,0,1,1,0,0,0,10,0,0,4,0,0,0,0,0,0,0,6,4,3,0,0,0,1,35.6288333,139.6430486
世田谷区桜新町２丁目,42,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,29,0,0,0,0,0,0,3,5,1,0,0,0,0,1,35.6321863,139.6423674
世田谷区八幡山１丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,3,1,0,0,0,2,35.6620296,139.6212825
世田谷区八幡山２丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,35.6614238,139.6169347
世田谷区八幡山３丁目,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,7,1,0,0,0,0,0,10,2,4,0,1,0,0,3,35.666571,139.6158779
世田谷区成城１丁目,14,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,1,5,1,0,0,0,4,35.6350693,139.6025754
世田谷区成城２丁目,15,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,1,8,0,0,2,1,0,0,0,0,0,0,5,4,2,0,0,0,2,35.6381898,139.5990215
世田谷区成城３丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,3,35.6356917,139.5963889
世田谷区成城４丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,35.642168,139.5909011
世田谷区成城５丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,35.6419195,139.5952356
